city,city_ascii,lat,lng
Kent,Kent,41.4735,-73.7319
Sākhmohan,Sakhmohan,25.6325,85.9859
Grantsville,Grantsville,40.6148,-112.4777
Fokino,Fokino,53.2128,34.4186
Japoatã,Japoata,-10.3469,-36.8008
Amboise,Amboise,47.4042,0.98
Rāmpur Shāmchand,Rampur Shamchand,25.5664,85.3289
North Adams,North Adams,42.6844,-73.1166
Matinilla,Matinilla,9.9246,-84.0713
Trebaseleghe,Trebaseleghe,45.5833,12.05
Gomparou,Gomparou,11.3,2.4489
Morungaba,Morungaba,-22.88,-46.7917
’Aïn Tolba,'Ain Tolba,35.2483,-1.2489
Newcastle,Newcastle,47.5304,-122.1633
Bni Khloug,Bni Khloug,32.65,-7.3833
Isalo,Isalo,-19.7333,45.4333
San Pablo,San Pablo,1.6725,-77.0139
Meadville,Meadville,41.6476,-80.1468
Kachavaram,Kachavaram,16.5361,79.7187
Song Phi Nong,Song Phi Nong,14.2306,100.0389
Ātmakūru,Atmakuru,14.6452,77.3554
Qal‘at al Maḑīq,Qal`at al Madiq,35.41,36.39
Lynnfield,Lynnfield,42.5356,-71.0382
Nova Londrina,Nova Londrina,-22.75,-53
Fengdeng,Fengdeng,38.5514,106.2464
Byram,Byram,32.189,-90.2861
D'Iberville,D'Iberville,30.4709,-88.9011
Paranhos,Paranhos,-23.8928,-55.4308
Woolton,Woolton,53.374,-2.865
Sint-Gillis-bij-Dendermonde,Sint-Gillis-bij-Dendermonde,51.0189,4.1058
Tarnos,Tarnos,43.5411,-1.46
Amarwā Khurd,Amarwa Khurd,26.8333,84.25
Tezze sul Brenta,Tezze sul Brenta,45.6833,11.7
Valparaíso,Valparaiso,22.7667,-103.5667
Chamical,Chamical,-30.3667,-66.3167
Holly Hill,Holly Hill,29.2442,-81.0465
Buritirama,Buritirama,-5.5928,-47.0178
Möckern,Mockern,52.1406,11.9525
Castiglion Fiorentino,Castiglion Fiorentino,43.3439,11.9189
Bujari,Bujari,-9.8308,-67.9519
Berja,Berja,36.8453,-2.9469
Statte,Statte,40.5667,17.2167
St. Ann,St. Ann,38.7266,-90.3872
Messadine,Messadine,35.7619,10.5953
Kalanaur,Kalanaur,32.01,75.09
Tonoshō,Tonosho,34.4833,134.1833
Balbalan,Balbalan,17.4436,121.2008
Odder,Odder,55.9725,10.1497
Schinnen,Schinnen,50.95,5.8833
Anolaima,Anolaima,4.7617,-74.464
Leagrave,Leagrave,51.903,-0.466
Besigheim,Besigheim,48.9983,9.1417
Châteaudun,Chateaudun,48.0717,1.3387
Cusset,Cusset,46.1353,3.4572
Český Krumlov,Cesky Krumlov,48.8111,14.3153
Quierschied,Quierschied,49.3167,7.0333
Lahaina,Lahaina,20.8848,-156.6618
San Mateo,San Mateo,9.74,-64.5531
Barra de Santa Rosa,Barra de Santa Rosa,-6.7167,-36.0667
Tashi,Tashi,34.4977,106.5281
Fostoria,Fostoria,41.16,-83.4121
Karāhal,Karahal,25.4909,77.0543
Dardenne Prairie,Dardenne Prairie,38.7565,-90.7319
Khomām,Khomam,37.3911,49.6597
Bijelo Polje,Bijelo Polje,43.04,19.75
Amolatar,Amolatar,1.6517,32.825
Kapchorwa,Kapchorwa,1.4,34.45
Goonellabah,Goonellabah,-28.8167,153.3167
Corat,Corat,40.5725,49.7064
Mayenne,Mayenne,48.312,-0.6183
Cliftonville,Cliftonville,51.3881,1.4046
Kankandighi,Kankandighi,21.9744,88.4659
Trent Hills,Trent Hills,44.3142,-77.8514
Vellakkinar,Vellakkinar,11.0736,76.9566
Tirmaigiri,Tirmaigiri,16.723,79.3374
Loreto,Loreto,43.4389,13.6086
Chợ Mới,Cho Moi,10.55,105.4
Roßdorf,Rossdorf,49.85,8.75
Gurgunta,Gurgunta,16.2558,76.5628
Sisauna,Sisauna,26.132,87.6231
Bairia,Bairia,25.5563,85.1835
Kalappālangulam,Kalappalangulam,9.1889,77.5604
Monteprandone,Monteprandone,42.9167,13.8333
Bonneville,Bonneville,46.0797,6.4014
Yuza,Yuza,39.0147,139.9089
Petrus Steyn,Petrus Steyn,-27.65,28.1333
Sim,Sim,54.9833,57.7
Wommelgem,Wommelgem,51.2,4.5167
Apuiarés,Apuiares,-3.9333,-39.4
Saghar Sultānpur,Saghar Sultanpur,26.1583,84.757
Bāgewādi,Bagewadi,16.29,74.6
Moreira,Moreira,41.249,-8.65
Buckingham,Buckingham,51.995,-0.986
Vyazemskiy,Vyazemskiy,47.525,134.7572
Esneux,Esneux,50.5333,5.5667
Elavanasūr,Elavanasur,11.7154,79.1796
Pentapādu Kasba,Pentapadu Kasba,16.7804,81.5254
Misaki,Misaki,35.9981,133.9581
Barja,Barja,33.6497,35.4433
Mándra,Mandra,38.0667,23.5
Kalavai,Kalavai,12.7691,79.4196
Crissiumal,Crissiumal,-27.5,-54.1167
Uzwil,Uzwil,47.4369,9.1333
Ambalarondra,Ambalarondra,-18.4667,48.9833
Brønderslev,Bronderslev,57.2694,9.9472
Highlands,Highlands,41.3601,-74.0084
Kapelle,Kapelle,51.4833,3.95
Sangão,Sangao,-28.6378,-49.1292
El Dorado,El Dorado,37.821,-96.8613
Ricaurte,Ricaurte,4.2792,-74.7728
Ayutla,Ayutla,20.0333,-104.4333
Khombole,Khombole,14.7667,-16.6833
Ringnod,Ringnod,22.6113,74.9338
Edattirutti,Edattirutti,10.3667,76.1333
Daru,Daru,-9.0833,143.2
Neunkirchen,Neunkirchen,47.7333,16.0833
Suzu,Suzu,37.4363,137.2605
Cidelândia,Cidelandia,-5.1739,-47.7819
Athens,Athens,32.2041,-95.8321
Suamico,Suamico,44.6354,-88.0683
Moorreesburg,Moorreesburg,-33.15,18.6667
Nurkot,Nurkot,32.2017,75.1186
Frutillar,Frutillar,-41.1228,-73.0581
Koturkolkara,Koturkolkara,9.5667,76.8833
Keisen,Keisen,33.5833,130.6833
Mountain Home,Mountain Home,36.3351,-92.384
Căuşeni,Causeni,46.6333,29.4
Kalush,Kalush,49.0442,24.3597
Lontras,Lontras,-27.1658,-49.5419
Palombara Sabina,Palombara Sabina,42.0667,12.7667
Harrison,Harrison,44.1935,-88.2941
Kuala Kurun,Kuala Kurun,-1.1016,113.8664
Smyrna,Smyrna,39.2935,-75.6083
Finneytown,Finneytown,39.2159,-84.5144
Alāyaman,Alayaman,8.8843,76.9653
Colares,Colares,-0.9369,-48.2819
Purén,Puren,-38.0319,-73.0728
Red Bank,Red Bank,40.348,-74.0672
Agutaya,Agutaya,11.152,120.9396
Tanakkangulam,Tanakkangulam,9.8877,78.0397
Woodhaven,Woodhaven,42.132,-83.2374
Vejer de la Frontera,Vejer de la Frontera,36.25,-5.9667
Chilwell,Chilwell,52.916,-1.235
Vadnais Heights,Vadnais Heights,45.057,-93.0748
Wadersloh,Wadersloh,51.7386,8.2514
Trail,Trail,49.095,-117.71
Múggia,Muggia,45.6,13.7667
Calcinato,Calcinato,45.45,10.4167
Salisbury,Salisbury,40.7454,-73.5604
Akayu,Akayu,38.05,140.1833
Pôrto Murtinho,Porto Murtinho,-21.6989,-57.8828
Mansāpur,Mansapur,26.5262,86.4101
Rehti,Rehti,22.7378,77.434
Mūlaikkaraippatti,Mulaikkaraippatti,8.5454,77.7679
Ganapavaram,Ganapavaram,15.9232,80.5856
Lanuvio,Lanuvio,41.6833,12.7
Dhutauli,Dhutauli,25.5274,86.625
Tehachapi,Tehachapi,35.1276,-118.4744
Mora,Mora,61.0167,14.5333
Ecublens,Ecublens,46.5333,6.5667
Saint-André-de-Cubzac,Saint-Andre-de-Cubzac,44.9956,-0.4447
Chinnasekkadu,Chinnasekkadu,13.1609,80.2573
Daparkha,Daparkha,26.1293,86.9004
Nuevo Ideal,Nuevo Ideal,24.8875,-105.0728
Malaryta,Malaryta,51.7833,24.0833
Baláo,Balao,-2.91,-79.81
Abrera,Abrera,41.5167,1.9
Saunshi,Saunshi,15.2167,75.3
Cheney,Cheney,47.4901,-117.579
Argentona,Argentona,41.55,2.4
Vedappatti,Vedappatti,10.9988,76.896
Niandjila,Niandjila,11.7975,-6.5447
Zhongling,Zhongling,28.9391,107.7073
Palmares do Sul,Palmares do Sul,-30.2667,-50.5167
Rahika,Rahika,26.3803,86.0204
Medfield,Medfield,42.1848,-71.305
Aldoar,Aldoar,41.171,-8.671
Bihārīganj,Bihariganj,25.7341,86.9884
Sidlice,Sidlice,54.3471,18.6171
Acasusso,Acasusso,-34.4667,-58.5167
Sugauna,Sugauna,26.4077,86.2174
Meriç,Meric,41.1833,26.4167
Florida City,Florida City,25.4418,-80.4685
Dedemsvaart,Dedemsvaart,52.6,6.4667
Guéret,Gueret,46.1714,1.8692
Emeryville,Emeryville,37.8382,-122.2932
Lansdowne,Lansdowne,39.0844,-77.4839
Auriol,Auriol,43.3681,5.6361
Cavallino,Cavallino,40.3167,18.2
Kallād,Kallad,9.95,76.6667
Fuldatal,Fuldatal,51.3833,9.55
Janāi,Janai,22.7157,88.2426
Meddappakkam,Meddappakkam,12.9166,80.1939
Puerto Jiménez,Puerto Jimenez,8.5338,-83.461
Bloomsburg,Bloomsburg,41.0027,-76.4561
Seclin,Seclin,50.5489,3.0303
San Pietro in Casale,San Pietro in Casale,44.7,11.4
Terrasini Favarotta,Terrasini Favarotta,38.15,13.0833
Santa Rosa de Calamuchita,Santa Rosa de Calamuchita,-32.0667,-64.5333
Kādachchinallūr,Kadachchinallur,11.3686,77.8033
Quartucciu,Quartucciu,39.2528,9.1778
Vicente Guerrero,Vicente Guerrero,30.7264,-115.9903
Herzberg am Harz,Herzberg am Harz,51.6575,10.3411
Sattar,Sattar,25.955,86.5828
Barhauna,Barhauna,25.6043,85.7288
Oxapampa,Oxapampa,-10.574,-75.405
Sagay,Sagay,9.12,124.72
Santuario,Santuario,5.0725,-75.9623
Kaul,Kaul,29.8461,76.6608
Palacagüina,Palacaguina,13.45,-86.4
San Juan Tecuaco,San Juan Tecuaco,14.0836,-90.2664
Spilamberto,Spilamberto,44.5333,11.0167
Syasstroy,Syasstroy,60.15,32.5833
Canelinha,Canelinha,-27.2833,-48.7833
Samé,Same,14.4833,-11.5667
Raymond Terrace,Raymond Terrace,-32.7615,151.7441
Mullasshēri,Mullassheri,10.5333,76.0833
Nieuw Nickerie,Nieuw Nickerie,5.9333,-56.9833
Salempur,Salempur,26.4588,84.6517
Fontanafredda,Fontanafredda,45.9667,12.5667
Cornwall,Cornwall,41.4195,-74.054
Sugarland Run,Sugarland Run,39.0309,-77.3762
Juan L. Lacaze,Juan L. Lacaze,-34.4311,-57.4483
Tega Cay,Tega Cay,35.039,-81.0111
Nova Crixás,Nova Crixas,-14.0981,-50.3239
Frederiksværk,Frederiksvaerk,55.9667,12.0167
Santa Cruz Amilpas,Santa Cruz Amilpas,17.0667,-96.6833
M’dhilla,M'dhilla,34.25,8.75
Leopold,Leopold,-38.1892,144.4644
Arakere,Arakere,12.4133,76.8168
Nartan,Nartan,43.5167,43.7
Castellbisbal,Castellbisbal,41.476,1.983
Antonivka,Antonivka,46.6808,32.7358
Bad Urach,Bad Urach,48.4931,9.3986
Ganga,Ganga,30.3229,74.9234
Spiez,Spiez,46.6833,7.6667
Qazmalar,Qazmalar,40.9814,47.8458
Buenos Aires,Buenos Aires,-7.7258,-35.3269
The Nation / La Nation,The Nation / La Nation,45.35,-75.0333
Bolintin Vale,Bolintin Vale,44.4472,25.7572
Nova Timboteua,Nova Timboteua,-1.2,-47.4
Ziro,Ziro,27.5664,93.8314
Pueblo Nuevo,Pueblo Nuevo,17.15,-92.9
Bela Simri,Bela Simri,25.5295,86.3079
Bhagwānpur Khurd,Bhagwanpur Khurd,26.75,83.74
Douar Oulad Youssef,Douar Oulad Youssef,32.4807,-6.3769
Aš,As,50.2239,12.195
Brenes,Brenes,37.55,-5.8667
Syston,Syston,52.7,-1.08
Little Lever,Little Lever,53.563,-2.369
Chiatura,Chiatura,42.2903,43.2819
Venkatagirikota,Venkatagirikota,13.0012,78.4795
Rosario del Tala,Rosario del Tala,-32.3,-59.1333
Bāzidpur,Bazidpur,26.1536,86.1511
Ban Krang,Ban Krang,16.746,100.275
Bag‘dod,Bag`dod,40.4606,71.2214
Yozyovon,Yozyovon,40.6619,71.7431
Santo Tomás La Unión,Santo Tomas La Union,14.6333,-91.3833
Govindgarh,Govindgarh,24.3785,81.2964
Yelmalla,Yelmalla,18.8241,78.1609
Rose Belle,Rose Belle,-20.4025,57.6061
Gorokhovets,Gorokhovets,56.2,42.7
General Las Heras,General Las Heras,-34.9333,-58.95
Teror,Teror,28.0589,-15.5475
Salzano,Salzano,45.5333,12.1167
Kachchippalli,Kachchippalli,11.595,77.9188
Spiesen-Elversberg,Spiesen-Elversberg,49.3167,7.1333
Chinnakkāmpālaiyam,Chinnakkampalaiyam,10.7064,77.4575
Milngavie,Milngavie,55.9421,-4.3137
Tucson Estates,Tucson Estates,32.1792,-111.1266
Kalecik,Kalecik,40.0972,33.4083
Arohi,Arohi,31.8419,76.8645
Overlea,Overlea,39.3642,-76.5175
Toukoroba,Toukoroba,13.6083,-7.0389
Burgos,Burgos,17.3331,120.4944
Kurwa Mathiā,Kurwa Mathia,26.8572,84.5058
Santa Fe,Santa Fe,29.3889,-95.1003
Springbok,Springbok,-29.6667,17.8833
Lokāpur,Lokapur,16.1656,75.366
Florham Park,Florham Park,40.7773,-74.3953
Kyotera,Kyotera,-0.6317,31.5433
Rio Casca,Rio Casca,-20.2258,-42.6508
Gaura,Gaura,24.9643,86.3739
Santa Maria do Suaçuí,Santa Maria do Suacui,-18.2,-42.4167
Rāmpurwā,Rampurwa,26.7544,84.7114
Concepción de Ataco,Concepcion de Ataco,13.8667,-89.85
Hulyaypole,Hulyaypole,47.65,36.2667
Mallāpur,Mallapur,16.14,74.81
Lumberton,Lumberton,39.9569,-74.8036
Yavoriv,Yavoriv,49.9469,23.3931
Mesolóngi,Mesolongi,38.3692,21.4278
Kasba Tanora,Kasba Tanora,32.4751,-6.1498
Santa Ana de Yacuma,Santa Ana de Yacuma,-13.7444,-65.4269
Juvignac,Juvignac,43.6139,3.8106
Aghbala,Aghbala,32.4833,-5.6333
Franeker,Franeker,53.1866,5.5432
Peißenberg,Peissenberg,47.795,11.0603
Jasauli,Jasauli,26.4996,84.8171
Oudenbosch,Oudenbosch,51.5892,4.5239
Twistringen,Twistringen,52.8,8.65
Kannudaiyāmpatti,Kannudaiyampatti,10.6377,78.4733
Taldom,Taldom,56.7333,37.5333
Sanderstead,Sanderstead,51.3358,-0.0818
Mudhol,Mudhol,18.9667,77.9167
Kanbara,Kanbara,35.1159,138.5949
Pichilemu,Pichilemu,-34.3919,-72.0139
Ocós,Ocos,14.5094,-92.1933
Saint-André-les-Vergers,Saint-Andre-les-Vergers,48.2806,4.0547
Bayeux,Bayeux,49.2794,-0.7028
Ashibetsu,Ashibetsu,43.5167,142.1833
Tizgane,Tizgane,35.4136,-5.0696
Donwari,Donwari,11.1197,2.8558
Nangavalli,Nangavalli,11.7619,77.8909
Landeh,Landeh,30.9808,50.4214
Festus,Festus,38.2194,-90.4097
Velilla de San Antonio,Velilla de San Antonio,40.3667,-3.4833
Chojnów,Chojnow,51.2667,15.9333
Loyish Shaharchasi,Loyish Shaharchasi,39.8839,66.7481
Gavere,Gavere,50.9333,3.6667
Lagoa Dourada,Lagoa Dourada,-20.9167,-44.0833
Sørum,Sorum,60.0058,11.2594
Harpur Bochaha,Harpur Bochaha,25.5919,85.7517
Nandyālampeta,Nandyalampeta,14.7218,78.8083
Greenville,Greenville,40.1043,-84.6209
Perez,Perez,14.18,121.93
Huazalingo,Huazalingo,21.8156,-98.5078
Chalfont Saint Peter,Chalfont Saint Peter,51.607,-0.556
Magdalena Milpas Altas,Magdalena Milpas Altas,14.5453,-90.6753
Brzeg Dolny,Brzeg Dolny,51.2708,16.7208
Agdangan,Agdangan,13.8758,121.9122
Novo Lino,Novo Lino,-8.915,-35.6467
Kaufungen,Kaufungen,51.2811,9.6186
Chodavaram,Chodavaram,17.438,81.7781
Zag,Zag,28.0167,-9.3333
Perehinske,Perehinske,48.81,24.19
San Anselmo,San Anselmo,37.9821,-122.5699
Ban Tat,Ban Tat,17.2791,102.8022
Dhubaria,Dhubaria,24.0044,89.8484
Chāhatpur,Chahatpur,26.2331,87.5816
Sedriano,Sedriano,45.4833,8.9667
Sarahandrano,Sarahandrano,-14.7833,50.0167
Rodeio,Rodeio,-26.9228,-49.3664
Bariyārpur,Bariyarpur,26.6347,84.9245
Maheswa,Maheswa,25.9718,86.855
Granarolo del l’Emilia,Granarolo del l'Emilia,44.55,11.45
Grover Beach,Grover Beach,35.1204,-120.6197
Anaikal,Anaikal,9.6003,76.6846
Antanandava,Antanandava,-19.0833,47.95
Mahārājpur,Maharajpur,25.2087,87.7458
Valbonne,Valbonne,43.6424,7.0095
Big Bear City,Big Bear City,34.2536,-116.7903
Casteel,Casteel,-24.7247,31.0201
Kaeng Khoi,Kaeng Khoi,14.5864,100.9967
Villa San Giovanni,Villa San Giovanni,38.2167,15.6333
Kouti,Kouti,6.5542,2.6616
Vadasseri,Vadasseri,8.1937,77.4343
Nawāda Gobindganj,Nawada Gobindganj,26.4868,84.6561
Barud,Barud,21.7497,75.527
Kolappalūr,Kolappalur,11.51,77.45
Florence,Florence,40.0977,-74.7886
Roudnice nad Labem,Roudnice nad Labem,50.4236,14.2539
Serra Azul,Serra Azul,-21.3108,-47.5656
Kāmrej,Kamrej,21.1364,72.9572
Maroli,Maroli,21.024,72.889
Eufaula,Eufaula,31.9102,-85.1505
Adygeysk,Adygeysk,44.8832,39.1902
Accokeek,Accokeek,38.6745,-77.0023
Rokupr,Rokupr,9.0167,-12.95
Keerbergen,Keerbergen,51,4.6167
Guymon,Guymon,36.6903,-101.4774
Beaufort,Beaufort,5.3458,115.7446
Wietmarschen,Wietmarschen,52.5333,7.1333
Begampur,Begampur,22.3705,88.494
Ilicínia,Ilicinia,-20.9333,-45.8333
Dharampur Bānde,Dharampur Bande,25.6609,85.5742
Cavarzere,Cavarzere,45.137,12.0817
Terrabona,Terrabona,12.7333,-85.9667
Amherst,Amherst,41.4022,-82.2303
Ban Sop Tia,Ban Sop Tia,18.3895,98.678
Bahādurpur,Bahadurpur,25.4522,85.6303
Kochłowice,Kochlowice,50.2538,18.9015
Samashki,Samashki,43.2906,45.3014
Majārhāt,Majarhat,25.9654,86.8126
Chinna Gollapālem,Chinna Gollapalem,16.3701,81.5322
Calcinaia,Calcinaia,43.6833,10.6167
Mahābaleshwar,Mahabaleshwar,17.925,73.6575
Yemva,Yemva,62.6,50.8667
Sebiston,Sebiston,38.25,69.2833
Vilanova del Camí,Vilanova del Cami,41.5667,1.6333
Surkhakhi,Surkhakhi,43.1878,44.9036
Bandlagūda,Bandlaguda,17.3543,78.3853
Oakland,Oakland,41.0313,-74.2408
San Salvador,San Salvador,-31.6167,-58.5
Chodov,Chodov,50.2414,12.7439
Aţ Ţūr,At Tur,28.2417,33.6222
Jāmi,Jami,18.05,83.2667
Almirante,Almirante,9.3,-82.4
Gärtringen,Gartringen,48.6408,8.9006
Sonbarsa,Sonbarsa,25.7069,86.7379
Köprübaşı,Koprubasi,38.7497,28.4047
Sete Barras,Sete Barras,-24.3878,-47.9256
Châlette-sur-Loing,Chalette-sur-Loing,48.0125,2.7364
Duvvūru,Duvvuru,14.8333,78.65
Joanópolis,Joanopolis,-22.9303,-46.2756
Les Ponts-de-Cé,Les Ponts-de-Ce,47.4253,-0.5242
Obalāpuram,Obalapuram,14.8,78.783
Sulz am Neckar,Sulz am Neckar,48.3628,8.6317
Canillá,Canilla,15.1667,-90.85
Ainsdale,Ainsdale,53.6021,-3.0405
Ivanec,Ivanec,46.2264,16.1253
Mar de Espanha,Mar de Espanha,-21.8667,-43.0167
Richton Park,Richton Park,41.4816,-87.7387
Oulad Rahmoun,Oulad Rahmoun,32.3278,-6.5006
Staryye Atagi,Staryye Atagi,43.1167,45.7333
Khorol,Khorol,49.7667,33.2667
Brus Laguna,Brus Laguna,15.75,-84.4833
Emmiganūru,Emmiganuru,15.15,76.92
San Francisco de Mostazal,San Francisco de Mostazal,-33.9799,-70.7122
Laamarna,Laamarna,31.8944,-8.9842
Alcalá,Alcala,4.6667,-75.75
Debbache el Hadj Douadi,Debbache el Hadj Douadi,36.275,6.1764
San Antonio Aguas Calientes,San Antonio Aguas Calientes,14.5333,-90.7667
Bakhtāwarpur,Bakhtawarpur,28.821,77.166
Mahtha,Mahtha,26.5988,86.3158
Kirchheim bei München,Kirchheim bei Munchen,48.1833,11.75
Varzaneh,Varzaneh,32.4197,52.6478
Kyōtamba,Kyotamba,35.1667,135.4167
Pīrnagar,Pirnagar,25.5982,86.7178
Bāri,Bari,25.8769,86.1918
Annapolis Neck,Annapolis Neck,38.9409,-76.4997
Hvardiiske,Hvardiiske,45.1,34
Chaiyo,Chaiyo,14.6666,100.4702
Novi Pazar,Novi Pazar,43.35,27.2
Krupka,Krupka,50.6844,13.8583
Playa Grande,Playa Grande,15.9833,-90.7667
Dāmarcherla,Damarcherla,16.7269,79.6369
Seïada,Seiada,35.67,10.9
Kaspi,Kaspi,41.925,44.4222
São Félix da Marinha,Sao Felix da Marinha,41.034,-8.623
Pennsville,Pennsville,39.6266,-75.5089
Sivalārkulam,Sivalarkulam,8.87,77.5267
Mādugula,Madugula,17.9167,82.8
Buffelshoek,Buffelshoek,-24.6308,31.1383
Woolwich,Woolwich,39.74,-75.317
Miranorte,Miranorte,-9.4833,-48.4833
Nirakpurpāli,Nirakpurpali,25.3244,84.8114
Serere,Serere,1.5,33.55
Honggu,Honggu,36.293,102.9575
Lymm,Lymm,53.3834,-2.475
Flitwick,Flitwick,52.0038,-0.4966
Zelzate,Zelzate,51.2,3.8167
Umag,Umag,45.4333,13.5167
Patti,Patti,38.1389,14.9653
Samāi,Samai,24.9788,85.5861
Battulapalle,Battulapalle,14.5167,77.7833
Sason,Sason,38.3803,41.3953
Puerto Ayora,Puerto Ayora,-0.75,-90.3167
Caió,Caio,11.9278,-16.2028
Betton,Betton,48.1833,-1.6428
Sante Bennūr,Sante Bennur,14.1697,76.0033
Zelenodolsk,Zelenodolsk,47.5658,33.6464
Bāsmenj,Basmenj,37.9964,46.4717
Librazhd-Qendër,Librazhd-Qender,41.1969,20.3356
St. Marys,St. Marys,41.4574,-78.5342
Brad,Brad,46.1294,22.79
Peraiyūr,Peraiyur,9.7341,77.79
Gricignano d’Aversa,Gricignano d'Aversa,41,14.1833
Altenstadt,Altenstadt,50.2856,8.945
Buharkent,Buharkent,37.9617,28.7422
Chüy,Chuy,42.81,75.28
Mānākondūr,Manakondur,18.3981,79.225
Bamhnī,Bamhni,22.4822,80.3716
Sangtŭda,Sangtuda,38.0333,69.0833
Ālampur Gonpura,Alampur Gonpura,25.5404,85.0511
Nicosia,Nicosia,37.75,14.4
Bou Adel,Bou Adel,34.5428,-4.5075
Dianguirdé,Dianguirde,14.4886,-9.0161
Dianké,Dianke,15.7333,-4.65
Challapata,Challapata,-18.9,-66.7667
Santiago Amoltepec,Santiago Amoltepec,16.6167,-97.5
Ấp Bình Thành,Ap Binh Thanh,10.1833,105.2
Feuchtwangen,Feuchtwangen,49.1667,10.3167
Mechtras,Mechtras,36.55,4
Northlake,Northlake,41.9142,-87.9054
Wawarsing,Wawarsing,41.7526,-74.4172
Delémont,Delemont,47.3667,7.35
Saint-Hilaire-de-Riez,Saint-Hilaire-de-Riez,46.7219,-1.9442
Hersbruck,Hersbruck,49.5081,11.4328
Maniyur,Maniyur,11.95,75.45
Itayanagi,Itayanagi,40.6959,140.4572
Manorville,Manorville,40.8574,-72.7915
Marysville,Marysville,39.1518,-121.5835
Derventa,Derventa,44.9775,17.9075
Hedensted,Hedensted,55.7725,9.7017
Daharia,Daharia,25.5307,87.5947
Luchong,Luchong,27.2832,109.0346
Cuisnahuat,Cuisnahuat,13.6333,-89.6
Brownhills,Brownhills,52.647,-1.933
Amos,Amos,48.5667,-78.1167
Beausoleil,Beausoleil,43.7425,7.4244
Aït Youssef Ou Ali,Ait Youssef Ou Ali,31.9833,-5.7833
Morazán,Morazan,14.9328,-90.1431
Paradise Valley,Paradise Valley,33.5434,-111.9595
Winterberg,Winterberg,51.2,8.5167
Comines,Comines,50.7616,3.0086
Olgiate Olona,Olgiate Olona,45.6333,8.8833
Neosho,Neosho,36.8437,-94.3758
Geneva,Geneva,42.8645,-76.9826
Taguaí,Taguai,-23.4519,-49.4089
Wilmington,Wilmington,39.4362,-83.8141
Ceuti,Ceuti,38.0789,-1.2722
Dunkirk,Dunkirk,42.4801,-79.3324
Bad Abbach,Bad Abbach,48.9333,12.05
Diari,Diari,9.8452,-0.8655
Blaubeuren,Blaubeuren,48.4119,9.785
Mèze,Meze,43.4278,3.6058
Shilka,Shilka,51.85,116.0333
Shirataka,Shirataka,38.1831,140.0986
Fords,Fords,40.5359,-74.3126
Vineyard,Vineyard,40.3059,-111.7545
Herk-de-Stad,Herk-de-Stad,50.9333,5.1667
Kotturu,Kotturu,17.2958,82.4752
Wickliffe,Wickliffe,41.6072,-81.469
Kelso,Kelso,46.1236,-122.8909
Gerpinnes,Gerpinnes,50.3333,4.5167
Pūdūru,Puduru,16.152,77.8273
Cairo Montenotte,Cairo Montenotte,44.4,8.2667
Hornsey,Hornsey,51.587,-0.118
Tamm,Tamm,48.9167,9.1167
Mugutkhan Hubli,Mugutkhan Hubli,15.79,74.75
Valverde del Camino,Valverde del Camino,37.5667,-6.75
Santo Stino di Livenza,Santo Stino di Livenza,45.7333,12.6833
Ahermoumou,Ahermoumou,33.8184,-4.4106
Kuçovë,Kucove,40.8039,19.9144
Malmédy,Malmedy,50.4167,6.0167
Balpyq Bī,Balpyq Bi,44.8947,78.2083
Pasadena Hills,Pasadena Hills,28.2881,-82.238
Malhador,Malhador,-10.6578,-37.305
Lukoyanov,Lukoyanov,55.0333,44.4833
Nakhla,Nakhla,33.2833,6.95
San Biagio di Callalta,San Biagio di Callalta,45.6833,12.3833
Sheopuria,Sheopuria,28.53,79.77
Gaffney,Gaffney,35.0743,-81.6552
Branson,Branson,36.6509,-93.2636
Waltershausen,Waltershausen,50.8975,10.5558
Ouzera,Ouzera,36.25,2.85
Sinincay,Sinincay,-2.8333,-79
Takamori,Takamori,35.5138,137.8739
Bom Repouso,Bom Repouso,-22.4667,-46.15
Qiaotouba,Qiaotouba,33.8116,104.8493
Alpen,Alpen,51.575,6.5125
Sutton on Hull,Sutton on Hull,53.7806,-0.3047
Tilāri,Tilari,25.004,85.252
Schongau,Schongau,47.8167,10.9
Fulton,Fulton,38.8551,-91.951
Novhorod-Siverskyi,Novhorod-Siverskyi,51.9972,33.2667
Awantipur,Awantipur,33.9233,75.0128
Newington Forest,Newington Forest,38.737,-77.2339
Robertsville,Robertsville,40.3395,-74.2939
Market Warsop,Market Warsop,53.2,-1.15
Warsop,Warsop,53.2,-1.15
Bad Windsheim,Bad Windsheim,49.5,10.4167
Nangola,Nangola,12.6667,-6.6
Isla Mujeres,Isla Mujeres,21.2333,-86.7333
Petrovske,Petrovske,48.2833,38.8833
Ziama Mansouria,Ziama Mansouria,36.6667,5.4833
El Menzel,El Menzel,33.8389,-4.5458
Al Muzayrīb,Al Muzayrib,32.7109,36.0266
Fortaleza dos Nogueiras,Fortaleza dos Nogueiras,-6.9,-46.15
Saltcoats,Saltcoats,55.6352,-4.7896
Pondūru,Ponduru,18.3508,83.7567
Los Hidalgos,Los Hidalgos,19.73,-71.03
Horndean,Horndean,50.9136,-0.9961
Holiday City-Berkeley,Holiday City-Berkeley,39.9639,-74.2787
Melvindale,Melvindale,42.2802,-83.1782
Groutville,Groutville,-29.388,31.245
Rio Vermelho,Rio Vermelho,-18.2939,-43.0089
Koyulhisar,Koyulhisar,40.3053,37.8306
